fold_name,fold_number,partition,id
0,0,valid,tmRNA_Chlo.aura._AY040836_1-361
0,0,valid,srp_Vibr.para._BA000031
0,0,valid,16s_M.polymorpha_domain2
0,0,valid,grp1_a.I1.e.L.dispersa.UNK.SSU.1046
0,0,valid,srp_Cyan.mero._AY286123
0,0,valid,grp1_a.I1.e.S.paniceum.UNK.SSU.1506
0,0,valid,RNaseP_H.morrhuae
0,0,valid,tmRNA_Heli.hepa._AE017125_1-369
0,0,valid,RNaseP_H.trapanicum
0,0,valid,16s_H.volcanii_domain1
0,0,valid,RNaseP_H.chlorum-partial
0,0,valid,tmRNA_Desu.vulg._AE017285_1-352
0,0,valid,telomerase_AF221919.107-614
0,0,valid,srp_Babe.bige._GSP-5866
0,0,valid,RNaseP_SM-A5584
0,0,valid,srp_Batr.dend._GSP-403673
0,0,valid,tmRNA_uncu.bact._TRW-32045-4_1-369
0,0,valid,srp_Ashb.goss._AE016819
0,0,valid,tmRNA_Myco.pene._BA000026_1-405
0,0,valid,tmRNA_envi.sequ._TRW-2-1_1-365
0,0,valid,RNaseP_LGW46
0,0,valid,RNaseP_vHge3-5
0,0,valid,RNaseP_Wolbachia-sp
0,0,valid,RNaseP_N.olivacea-chloroplast
0,0,valid,srp_Aero.pern._BA000002
0,0,valid,RNaseP_A.truei
0,0,valid,16s_C.reinhardtii.mito_domain2
0,0,valid,srp_Anto.locu._GSP-278021
0,0,valid,16s_H.sapiens.mito_domain3
0,0,valid,srp_Giar.lamb._GSP-184922
0,0,valid,telomerase_AF221926.103-507
0,0,valid,RNaseP_S.globosus
0,0,valid,tmRNA_Acid.ferr._TRW-920_1-341
0,0,valid,tmRNA_Ther.fusc._CP000088_1-372
0,0,test,grp1_a.I1.e.C.saxonicum.C1.SSU.1506
0,0,test,16s_G.intestinalis_domain1
0,0,test,RNaseP_P.strasburgensis
0,0,test,tmRNA_Clos.ther._TRW-203119_1-387
0,0,test,tmRNA_Rhod.balt._BX294141_1-380
0,0,test,RNaseP_M.jannaschii
0,0,test,grp1_a.I1.e.L.dispersa.UNK.SSU.789
0,0,test,tmRNA_Leif.xyli._AE016822_1-394
0,0,test,grp1_a.I1.m.S.luteus.A1.LSU.2504
0,0,test,tmRNA_Ther.comm._TRW-289377_1-355
0,0,test,16s_A.pyrophilus_domain4
0,0,test,tRNA_tdbR00000593-Ascaris_suum-6253-Trp-CA
0,0,test,RNaseP_Z.florentinus
0,0,test,RNaseP_F.yabuuchiae
0,0,test,grp1_a.I1.e.S.sclerotiorum_1837.C1.LSU.798
0,0,test,RNaseP_PS24
0,0,test,tmRNA_Trop.whip._BX251411_1-369
0,0,test,srp_Pich.guil._GSP-294746
0,0,test,RNaseP_S.fibuligera
0,0,test,tmRNA_uncu.bact._TRW-45456_1-408
0,0,test,grp1_a.I1.e.L.dispersa.UNK.SSU.287
0,0,test,tmRNA_Desu.psyc._CR522870_1-366
0,0,test,16s_C.elegans_domain3
0,0,test,tmRNA_Baci.G._TRW-12333_1-312
0,0,test,RNaseP_H.volcanii
0,0,test,tmRNA_Meso.flor._AE017263_1-408
0,0,test,srp_Pich.stip._CP000502
0,0,test,grp1_a.I1.e.S.paniceum.UNK.SSU.1210
0,0,test,tmRNA_Magn.spec._CP000471_1-366
0,0,test,tmRNA_Mari.aqua._TRW-351348_1-366
0,0,test,srp_Asco.apis._GSP-392613
0,0,test,tmRNA_envi.sequ._TRW-351057-3_1-355
0,0,test,RNaseP_E.asper
0,0,test,srp_Deba.hans._CR382138
0,0,test,16s_G.intestinalis_domain3
0,0,test,RNaseP_SMB-B3
0,0,test,grp1_a.I1.m.S.pombe.B1.OX1
0,0,test,grp1_a.I1.e.L.dispersa.UNK.SSU.1516
0,0,test,tmRNA_Moor.ther._CP000232_1-358
0,0,test,RNaseP_CPB69
0,0,test,grp1_a.I1.e.U.maydis.C1.SSU.943
0,0,test,RNaseP_Pseudoanabaena-PCC6903
0,0,test,telomerase_AF221911.104-513
0,0,test,grp1_a.I1.e.A.stipitatus.C1.SSU.1046
0,0,test,grp1_a.I1.e.B.ciliata.JCM6865.C1.SSU.1506
0,0,test,RNaseP_C.testosteroni
0,0,test,grp1_a.I1.e.M.caldariorum.C1.SSU.1506
0,0,test,srp_Gald.sulp._GSP-130081
0,0,test,tmRNA_Trep.dent._AE017226_1-351
0,0,test,tmRNA_Carb.hydr._CP000141_1-359
0,0,test,16s_C.reinhardtii.mito_domain4
0,0,test,tmRNA_Porp.ging._TRW-242619_1-407
1,1,train,srp_Cand.glab._CR380957
1,1,train,16s_G.intestinalis_domain2
1,1,train,grp1_a.I1.e.L.dispersa.UNK.SSU.287
1,1,train,grp1_a.I1.b.Synechococcus.sp2.C3.tLEU
1,1,train,srp_Cyan.cald._AF022186
1,1,train,16s_M.polymorpha_domain2
1,1,train,RNaseP_H.volcanii
1,1,train,tmRNA_Mari.aqua._TRW-351348_1-366
1,1,train,RNaseP_N.olivacea-chloroplast
1,1,train,srp_Baci.anth._AE017334
1,1,train,srp_Zygo.roux._BN000170
1,1,train,tRNA_tdbR00000078-Ascaris_suum-6253-Phe-GAA
1,1,train,tmRNA_Sali.rube._CP000159_1-369
1,1,train,tmRNA_Dich.nodo._TRW-35819_1-352
1,1,train,grp1_a.I1.e.S.paniceum.UNK.SSU.1052
1,1,train,grp1_a.I1.e.S.sclerotiorum_1837.C1.LSU.798
1,1,train,RNaseP_P.hollandica
1,1,train,grp1_a.I1.e.S.paniceum.UNK.SSU.287
1,1,train,grp1_a.I1.e.B.ciliata.JCM6865.C1.SSU.1506
1,1,train,tmRNA_Grac.tenu._AY673996_1-396
1,1,train,tmRNA_Ther.yell._TRW-289376_1-350
1,1,train,grp1_a.I1.e.U.maydis.C1.SSU.943
1,1,train,srp_Aero.pern._BA000002
1,1,train,grp1_a.I1.e.L.dispersa.UNK.SSU.516
1,1,train,RNaseP_LGW17
1,1,train,RNaseP_R.americana-mito
1,1,train,grp1_a.I1.e.L.dispersa.UNK.SSU.114
1,1,train,tmRNA_Rumi.albu._TRW-246199_1-354
1,1,train,grp1_a.I1.e.E.dermatitidis.C1.SSU.943
1,1,train,16s_H.sapiens.mito_domain4
1,1,train,tRNA_tdbR00000127-Halocynthia_roretzi-7729-Gly-UCU
1,1,train,tmRNA_Desu.psyc._CR522870_1-366
1,1,train,tmRNA_Copr.prot._TRW-351627_1-353
1,1,train,16s_H.sapiens.mito_domain3
1,1,train,grp1_a.I1.c.A.cherimola.C3.tLEU
1,1,train,srp_Meth.kand._AE010387
1,1,train,telomerase_AF221919.107-614
1,1,train,16s_C.elegans_domain3
1,1,train,RNaseP_vHge3-5
1,1,train,srp_Dich.nodo._CP000513
1,1,train,RNaseP_U.urealyticum
1,1,train,srp_Myco.spec._CP000580
1,1,train,RNaseP_SL2D
1,1,train,tmRNA_Fibr.succ._TRW-59374_1-361
1,1,train,srp_Spra.loph._GSP-51541
1,1,train,RNaseP_S.castellii
1,1,train,srp_Camp.jeju._CP000768
1,1,train,srp_Clav.lusi._GSP-306902
1,1,train,RNaseP_PS24
1,1,train,16s_C.reinhardtii.mito_domain3
1,1,train,srp_Ence.cuni._AL590449
1,1,train,16s_H.volcanii_domain1
1,1,train,RNaseP_A.brierleyi
1,1,train,tmRNA_envi.sequ._TRW-32045-1_1-355
1,1,train,RNaseP_S.fibuligera
1,1,train,tmRNA_Sulf.azor._TRW-204536_1-351
1,1,train,tmRNA_Myco.pulm._AL445565_1-387
1,1,train,16s_C.reinhardtii.mito_domain4
1,1,train,tmRNA_envi.sequ._TRW-32045-3_1-350
1,1,train,grp1_a.I1.e.S.paniceum.UNK.SSU.114
1,1,train,RNaseP_B.brevis
1,1,train,RNaseP_S.kluyveri
1,1,train,tmRNA_Chro.sale._CP000285_1-380
1,1,train,RNaseP_S.acidocaldarius
1,1,train,tmRNA_Trep.pall._TRW-243276_1-354
1,1,train,RNaseP_P.cultripes
1,1,train,srp_Babe.bige._GSP-5866
1,1,train,RNaseP_P.mississippiensis
1,1,train,srp_Schi.pomb._AU010514
1,1,train,tmRNA_Woli.succ._BX571661_1-369
1,1,train,grp1_a.I1.b.Phormidium.sp.N182.C3.tLEU
1,1,train,tmRNA_Legi.pneu._CR628337_1-406
1,1,train,RNaseP_T.roseum
1,1,train,RNaseP_A.laidlawii
1,1,train,tmRNA_Deha.ethe._CP000027_1-352
1,1,train,tmRNA_Leif.xyli._AE016822_1-394
1,1,train,srp_Pich.guil._GSP-294746
1,1,train,grp1_a.I1.e.S.paniceum.UNK.SSU.1506
1,1,train,tmRNA_Ther.rose._TRW-309801_1-353
1,1,train,tmRNA_Oeno.oeni._TRW-203123_1-350
1,1,train,RNaseP_Wolbachia-sp
1,1,train,tRNA_tdbR00000184-Asterias_amurensis-7602-Lys-CUU
1,1,train,tmRNA_Wigg.glos._BA000021_1-365
1,1,train,grp1_a.I1.e.C.merochlorophea.UNK.SSU.1210
1,1,train,tmRNA_Dict.ther._TRW-14_1-350
1,1,train,tmRNA_Exig.sibi._TRW-262543_1-359
1,1,train,RNaseP_EM14b-11
1,1,train,srp_Para.bras._GSP-121759
1,1,train,srp_Asco.apis._GSP-392613
1,1,train,RNaseP_LGA1
1,1,train,tmRNA_Meso.flor._AE017263_1-408
1,1,train,grp1_a.I1.e.B.ciliata.JCM6865.C1.SSU.943
1,1,train,RNaseP_S.globosus
1,1,train,RNaseP_K.polysporus
1,1,train,RNaseP_P.guilliermondii
1,1,train,telomerase_AF221908.136-584
1,1,train,RNaseP_Pseudoanabaena-PCC6903
1,1,train,srp_Meth.ferv._S49762
1,1,train,RNaseP_W.fluorescens
1,1,train,srp_Kluy.lact._CR382126
1,1,train,tmRNA_Myco.mobi._TRW-267748_1-376
1,1,train,tmRNA_Laws.intr._AM180252_1-376
1,1,train,RNaseP_C.diphtheriae
1,1,train,tmRNA_Cyto.hutc._CP000383_1-404
1,1,train,tmRNA_Thio.crun._CP000109_1-358
1,1,train,RNaseP_M.capricolum
1,1,train,grp1_a.I1.m.M.grisea.B2.ND1
1,1,train,RNaseP_F.yabuuchiae
1,1,train,grp1_a.I1.c.G.prostrata.C3.tLEU
1,1,train,16s_C.elegans_domain4
1,1,train,tRNA_tdbR00000365-Aedes_albopictus-7160-Arg-UCG
1,1,train,srp_Vibr.para._BA000031
1,1,train,RNaseP_M.jannaschii
1,1,train,tRNA_tdbR00000364-Ascaris_suum-6253-Arg-ACG
1,1,train,RNaseP_Z.florentinus
1,1,train,tmRNA_Chlo.aura._AY040836_1-361
1,1,train,grp1_a.I1.e.B.yamatoana.JCM2896.C1.SSU.1506
1,1,train,tmRNA_Jako.libe._TRW-143017_1-102
1,1,train,srp_Giar.lamb._GSP-184922
1,1,train,telomerase_AF221913.109-520
1,1,train,tmRNA_Myco.arth._TRW-243272_1-394
1,1,train,RNaseP_A.truei
1,1,train,grp1_a.I1.e.L.dispersa.UNK.SSU.789
1,1,train,srp_Batr.dend._GSP-403673
1,1,train,grp1_a.I1.c.S.bicolor.C3.tLEU
1,1,train,RNaseP_M.barkeri
1,1,train,tmRNA_Baci.G._TRW-12333_1-312
1,1,train,RNaseP_P.strasburgensis
1,1,train,RNaseP_SMB-B3
1,1,train,tmRNA_Myxo.xant._TRW-34_1-366
1,1,train,tmRNA_Meso.viri._AF166114_1-359
1,1,train,16s_H.sapiens.mito_domain2
1,1,train,tmRNA_uncu.bact._TRW-45456_1-408
1,1,train,RNaseP_EM14b-9
1,1,train,RNaseP_CPA49
1,1,train,srp_Gynu.aura._SDB-109565
1,1,train,tmRNA_Coxi.burn._AE016828_1-360
1,1,train,tmRNA_Myco.pene._BA000026_1-405
1,1,train,tmRNA_Heli.hepa._AE017125_1-369
1,1,train,grp1_a.I1.e.D.parva.C1.SSU.1512
1,1,train,16s_M.polymorpha_domain4
1,1,train,tmRNA_envi.sequ._TRW-356-1_1-289
1,1,train,tmRNA_Trep.dent._AE017226_1-351
1,1,train,RNaseP_M.fermentans
1,1,train,tmRNA_Clav.mich._TRW-31964_1-376
1,1,train,tmRNA_Ther.fusc._CP000088_1-372
1,1,train,tmRNA_Lept.inte._AE016823_1-350
1,1,train,grp1_a.I1.m.S.luteus.A1.LSU.2504
1,1,train,RNaseP_H.chlorum-partial
1,1,train,srp_Pich.stip._CP000502
1,1,train,RNaseP_S.dairensis
1,1,train,tmRNA_Moor.ther._CP000232_1-358
1,1,train,RNaseP_CPA61
1,1,train,tmRNA_Bact.mari._TRW-97084_1-385
1,1,train,tmRNA_Urea.parv._AE002154_1-413
1,1,train,RNaseP_P.acanthamoebae
1,1,train,tmRNA_Trop.whip._BX251411_1-369
1,1,train,RNaseP_V.spinosum
1,1,train,srp_Oxyt.trif._GSP-99928
1,1,train,RNaseP_P.purpurea-chloroplast
1,1,train,tmRNA_Cald.sacc._TRW-351627_1-368
1,1,train,RNaseP_LGB21
1,1,train,16s_G.intestinalis_domain1
1,1,train,tmRNA_Rhod.balt._BX294141_1-380
1,1,train,grp1_a.I1.e.A.adeninivorans.C1.LSU.2449
1,1,valid,tmRNA_Clos.ther._TRW-203119_1-387
1,1,valid,srp_Gald.sulp._GSP-130081
1,1,valid,tmRNA_Trem.prin._AF481102_1-264
1,1,valid,RNaseP_C.opuntiae
1,1,valid,tmRNA_Porp.ging._TRW-242619_1-407
1,1,valid,tmRNA_envi.sequ._TRW-351057-3_1-355
1,1,valid,RNaseP_C.innocuum
1,1,valid,grp1_a.I1.m.S.pombe.B1.OX1
1,1,valid,tmRNA_Verr.spin._TRW-240016_1-356
1,1,valid,grp1_a.I1.e.C.saxonicum.C1.SSU.1506
1,1,valid,grp1_a.I1.e.L.dispersa.UNK.SSU.1516
1,1,valid,tRNA_tdbR00000591-Ascaris_suum-6253-Lys-UU
1,1,valid,grp1_a.I1.e.S.paniceum.UNK.SSU.1210
1,1,valid,RNaseP_Z.bailii
1,1,valid,tmRNA_Alka.meta._TRW-293826_1-355
1,1,valid,RNaseP_R.prowazekii
1,1,valid,RNaseP_P.canadensis
1,1,valid,RNaseP_A.telluris
1,1,valid,RNaseP_A.fulgidus
1,1,valid,tmRNA_Magn.spec._CP000471_1-366
1,1,valid,RNaseP_Z.rouxii
1,1,valid,srp_Anto.locu._GSP-278021
1,1,valid,tRNA_tdbR00000593-Ascaris_suum-6253-Trp-CA
1,1,valid,tmRNA_Desu.vulg._AE017285_1-352
1,1,valid,RNaseP_ESH167E
1,1,valid,srp_Mono.brev._GSP-81824
1,1,valid,tmRNA_Porp.purp._TRW-2787_1-323
1,1,valid,16s_C.reinhardtii.mito_domain1
1,1,valid,grp1_a.I1.e.B.yamatoana.JCM2896.C1.SSU.943
1,1,valid,RNaseP_H.trapanicum
1,1,valid,16s_G.intestinalis_domain3
1,1,valid,RNaseP_H.morrhuae
1,1,valid,tmRNA_Brev.line._TRW-321955_1-377
1,1,valid,srp_Perk.mari._GSP-31276
1,1,valid,grp1_a.I1.e.L.dispersa.UNK.SSU.1210
1,1,valid,srp_Cyan.mero._AY286123
1,1,valid,tmRNA_Acid.caps._TRW-240015_1-352
1,1,valid,tmRNA_Para.symb._BX908798_1-405
1,1,valid,grp1_a.I1.e.M.caldariorum.C1.SSU.1506
1,1,valid,RNaseP_M.sedula
1,1,valid,telomerase_AF221911.104-513
1,1,valid,srp_Pers.amer._X65992
1,1,test,tmRNA_uncu.bact._TRW-32045-4_1-369
1,1,test,grp1_a.I1.e.S.granulatum.C1.SSU.1506
1,1,test,srp_Ento.sulc._AF095839
1,1,test,telomerase_AF221940.103-499
1,1,test,srp_Deba.hans._CR382138
1,1,test,RNaseP_R.palustris
1,1,test,16s_C.elegans_domain2
1,1,test,RNaseP_T.pallidum
1,1,test,tmRNA_envi.sequ._TRW-2-1_1-365
1,1,test,tmRNA_Synt.acid._CP000252_1-356
1,1,test,RNaseP_A.ambivalens
1,1,test,tmRNA_Azoa.spec._TRW-62928_1-378
1,1,test,srp_Phyt.infe._CV911012
1,1,test,grp1_a.I1.e.A.stipitatus.C1.SSU.1046
1,1,test,RNaseP_PF101
1,1,test,tmRNA_Gemm.obsc._TRW-214688_1-412
1,1,test,RNaseP_CPB69
1,1,test,tmRNA_Heli.must._DQ250625_1-366
1,1,test,RNaseP_LGB5
1,1,test,srp_Phae.nodo._GSP-321614
1,1,test,tmRNA_Cyan.cald._AF022186_1-254
1,1,test,RNaseP_P.gingivalis
1,1,test,srp_Toxo.gond._GSP-398031
1,1,test,RNaseP_SM-A2539
1,1,test,tmRNA_Bdel.bact._BX842656_1-346
1,1,test,grp1_a.I1.e.C.merochlorophea.UNK.SSU.1389
1,1,test,tmRNA_Acid.ferr._TRW-920_1-341
1,1,test,RNaseP_E.asper
1,1,test,tRNA_tdbR00000395-Saccharomyces_cerevisiae-4932-Ser-GCU
1,1,test,RNaseP_K.thermotolerans
1,1,test,16s_C.reinhardtii.mito_domain2
1,1,test,RNaseP_LGW46
1,1,test,grp1_a.I1.e.L.dispersa.UNK.SSU.1046
1,1,test,RNaseP_T.delbrueckii
1,1,test,RNaseP_C.testosteroni
1,1,test,tmRNA_Ther.comm._TRW-289377_1-355
1,1,test,tmRNA_Carb.hydr._CP000141_1-359
1,1,test,RNaseP_C.paradoxa-cyanelle
1,1,test,RNaseP_SM-A5584
1,1,test,tmRNA_Myco.Bxz1._AY129337_1-437
1,1,test,tRNA_tdbR00000029-Asterias_amurensis-7602-Asp-QUC
1,1,test,tmRNA_Myco.gall._AE015450_1-408
1,1,test,RNaseP_N.gregoryi
1,1,test,srp_Ashb.goss._AE016819
1,1,test,16s_A.pyrophilus_domain4
1,1,test,tmRNA_Desu.desu._CP000112_1-360
1,1,test,srp_Toxo.gond._CO743022
1,1,test,tRNA_tdbR00000282-Ascaris_suum-6253-Met-AU
1,1,test,telomerase_AF221926.103-507
1,1,test,grp1_a.I1.e.G.spirotaenia.C1.SSU.1506
1,1,test,23s_H.pylori_domain3
1,1,test,16s_M.polymorpha_domain3
2,2,train,RNaseP_EM14b-9
2,2,train,RNaseP_U.urealyticum
2,2,train,tmRNA_Chro.sale._CP000285_1-380
2,2,train,grp1_a.I1.e.L.dispersa.UNK.SSU.1210
2,2,train,tmRNA_Dich.nodo._TRW-35819_1-352
2,2,train,srp_Gald.sulp._GSP-130081
2,2,train,16s_H.volcanii_domain1
2,2,train,RNaseP_CPA49
2,2,train,RNaseP_SM-A2539
2,2,train,srp_Baci.anth._AE017334
2,2,train,tmRNA_Trep.pall._TRW-243276_1-354
2,2,train,RNaseP_A.ambivalens
2,2,train,RNaseP_LGB21
2,2,train,RNaseP_P.purpurea-chloroplast
2,2,train,srp_Cyan.cald._AF022186
2,2,train,RNaseP_K.polysporus
2,2,train,tmRNA_Myco.mobi._TRW-267748_1-376
2,2,train,RNaseP_S.acidocaldarius
